ActualElapsedTime,CRSArrTime,CRSDepTime,DayofMonth,DayofWeek,Dest,Distance,FlightNum,Month,Origin,UniqueCarrier,Year,label_ArrDelayBinary
126,1743,1535,3,6,198,828,437,4,160,23,2004,0
148,0,0,20,6,207,920,1791,1,86,1,1996,0
187,1151,845,7,5,281,1041,2025,1,239,1,2000,1
210,2,1819,8,7,245,1557,786,8,87,5,1993,0
282,928,730,19,7,291,2139,351,6,20,24,2005,1
129,1203,845,29,6,207,860,938,7,205,16,1995,1
74,1135,915,18,1,2,487,803,1,177,26,1988,0
143,1619,1253,20,3,198,984,276,1,89,1,1988,1
72,2202,2045,21,6,216,385,1689,8,39,1,1993,0
105,729,600,19,3,78,410,5070,7,50,17,2006,1
92,1405,1245,18,3,75,354,3739,10,89,15,2006,1
165,1851,1610,10,3,198,944,783,8,171,22,1994,1
194,1825,1708,10,7,246,1262,299,9,313,22,2000,0
89,1855,1620,6,2,81,580,2227,3,2,26,2007,0
233,2205,2005,29,3,176,1536,309,5,226,16,1996,1
97,1818,1640,19,6,78,461,5367,6,278,17,2004,1
110,1122,845,12,1,50,588,974,12,39,1,1988,1
64,705,600,31,4,231,308,785,3,187,24,1988,1
39,1603,1531,7,4,143,100,82,8,234,1,1997,1
200,1050,730,23,3,198,1142,1029,11,209,26,2005,0
69,2145,2030,2,7,176,337,1231,7,232,26,1995,0
70,1055,845,7,6,157,381,668,11,205,16,1987,0
217,1104,916,1,5,301,1518,395,11,226,16,2002,1
185,1234,830,30,2,235,1249,1336,11,303,1,1993,1
62,2031,1937,9,6,296,188,1048,4,276,1,1988,1
70,1903,1859,18,4,174,256,341,3,250,13,2004,1
360,1853,1540,31,1,291,2565,41,10,107,5,2005,1
383,2043,1710,6,7,16,2936,47,9,313,22,1998,0
261,1537,945,4,7,235,1745,110,10,179,24,1998,1
113,2028,1934,27,3,202,610,287,8,95,16,2003,0
117,2037,1835,3,1,20,533,659,1,153,7,2000,0
238,1609,1315,11,7,151,1416,433,11,184,5,2007,0
111,1758,1600,5,5,20,594,629,4,95,7,2002,1
176,2343,2020,2,7,87,988,218,3,303,7,1997,1
383,1043,800,17,4,176,2475,33,12,171,1,1992,1
105,1452,1200,13,1,20,590,952,3,203,7,2000,0
163,946,700,1,5,105,1065,1020,9,115,5,2000,0
346,1044,800,1,5,176,2454,851,6,107,24,1990,0
258,2156,1925,21,3,229,1835,791,6,239,24,2000,1
108,955,905,30,4,37,616,2418,7,201,7,1998,0
159,2204,1815,4,1,39,1124,348,8,226,16,1997,1
91,1108,930,5,6,236,468,1212,1,41,25,1991,0
55,2037,1938,26,2,313,310,641,6,217,22,1990,0
111,1307,1216,26,6,235,412,6227,1,255,18,2008,0
101,1213,919,5,7,20,732,1024,4,89,1,1992,0
58,1220,1120,4,1,22,341,519,12,180,26,1995,0
137,2137,1932,4,6,39,728,343,6,69,20,1988,1
114,1145,1048,12,5,235,599,391,3,69,24,1993,0
57,1559,1456,23,2,175,140,3281,5,89,15,2006,0
98,1910,1745,14,2,280,446,1026,9,232,26,2004,1
42,2312,2230,28,5,110,118,470,4,69,25,2000,0
310,2040,1230,18,2,105,2565,88,2,295,5,1997,0
80,1637,1501,15,7,223,449,3015,9,313,1,2002,0
136,1819,1645,21,7,235,867,1015,6,41,24,1998,0
219,1938,1400,1,7,235,1721,940,3,294,24,1998,1
115,2353,2305,22,4,200,590,30,3,20,11,2007,1
144,1542,1335,18,2,20,665,554,11,249,25,1997,1
79,2038,1917,26,3,107,503,146,4,46,3,2000,1
108,1926,1733,28,6,235,588,444,1,155,24,1995,0
68,1725,1630,16,4,144,239,41,3,83,26,2000,1
147,1140,1010,24,3,85,895,4383,8,203,23,2005,1
210,2239,1745,13,4,298,1576,1037,12,249,25,2007,0
298,1040,838,6,7,296,2116,208,6,20,7,2004,0
161,1205,817,3,1,251,1068,1534,8,89,1,1992,0
99,1127,905,16,4,68,428,1901,7,160,25,1992,1
140,1839,1504,29,5,198,989,534,10,203,23,2004,0
135,1238,920,30,3,235,888,242,7,87,24,2003,0
97,1125,959,26,5,251,335,125,5,184,25,1995,1
133,833,635,17,3,87,603,417,5,150,1,1995,1
247,1502,1212,29,7,87,1562,1179,9,41,1,1991,1
89,1105,925,27,5,84,547,130,1,20,8,1989,0
48,1639,1553,23,4,324,110,1160,8,250,13,1990,1
215,1629,1444,9,1,85,1491,1179,5,52,24,2005,0
50,1727,1635,10,2,68,242,24,1,60,25,1995,0
93,957,720,15,1,78,539,1018,2,199,7,1999,0
47,2256,2315,10,2,31,134,461,11,20,8,1987,1
76,1133,1125,4,5,235,264,1460,9,79,24,1998,1
166,2345,1920,22,1,196,1044,288,10,250,26,2007,1
147,1648,1320,4,4,267,1043,1146,12,154,5,1997,0
77,1240,1114,26,7,291,447,1434,9,284,24,1993,0
26,2249,2220,22,5,240,49,6125,8,179,18,2003,0
73,905,755,26,3,245,196,1535,11,26,25,1997,0
94,1741,1650,10,6,37,542,1257,9,153,24,1988,0
80,1710,1550,7,7,267,356,2044,9,20,7,1997,1
59,1930,1835,17,1,68,213,410,2,286,25,1992,1
209,1950,1800,13,3,223,1008,789,5,107,16,1992,1
78,1842,1720,25,6,322,429,1540,1,154,5,1997,0
134,1817,1505,10,2,85,862,346,3,179,24,1998,1
99,1100,938,15,1,174,414,178,1,295,25,2007,1
65,1020,910,9,7,174,258,2244,1,284,26,2005,0
97,1318,1044,15,4,251,553,358,2,313,22,1990,1
73,1356,1239,23,3,220,267,6091,8,179,18,2006,0
274,1726,925,23,3,105,2133,687,4,250,25,2008,0
69,1403,1257,23,3,87,247,1776,4,285,1,2003,1
144,1237,1030,25,1,291,679,310,8,294,3,2008,1
99,2040,1800,2,3,246,601,1066,1,276,26,2002,1
260,620,2250,25,4,105,2133,600,6,250,5,1992,0
140,1446,1115,12,7,85,1024,876,6,294,24,2005,0
112,1557,1315,9,4,299,558,1554,2,238,7,2006,1
70,1109,855,29,2,20,332,824,4,205,16,2003,0
43,953,905,11,5,302,135,6140,3,179,18,2005,1
55,800,700,19,6,84,248,1287,10,135,25,1991,0
304,1512,1255,26,5,230,2338,37,10,295,24,2007,0
151,1530,1440,4,4,246,1044,623,8,199,13,2005,0
152,2044,1900,21,5,235,733,693,3,184,24,2008,1
215,1540,1415,23,1,235,719,653,4,107,24,2001,1
44,1102,1010,30,1,122,224,513,5,294,3,1994,0
55,1119,1030,3,1,202,189,1010,10,169,16,1988,1
154,1541,1300,4,5,168,1090,1794,2,210,7,1994,0
103,1856,1730,13,5,245,280,738,7,41,25,2007,1
63,740,630,22,1,39,166,4581,1,148,15,2001,0
99,1158,1015,8,1,242,550,309,11,295,3,1999,0
90,2156,2035,28,1,151,429,1296,1,326,5,1991,1
110,1110,955,21,1,251,259,388,10,274,25,1996,1
161,1800,1427,26,1,87,988,1737,1,303,1,2004,1
127,912,805,13,4,290,689,3743,4,303,18,2006,0
138,1954,1640,3,1,157,977,1258,4,87,24,2000,1
40,1155,1113,2,2,324,110,2434,2,250,13,1999,1
64,845,846,26,1,31,134,291,7,20,7,2004,1
69,2304,2152,5,5,152,328,1193,7,89,1,1991,0
101,1331,1135,9,6,20,533,1011,6,153,7,2001,0
36,815,730,22,5,198,142,2460,3,245,26,2002,0
164,1707,1333,17,5,168,892,844,6,313,22,1994,1
53,926,824,17,6,235,177,1843,7,160,1,2004,1
184,1916,1730,22,3,223,981,1661,10,271,16,2003,1
229,1345,752,11,6,235,1723,1774,7,284,1,1998,0
38,1610,1528,12,3,235,67,4132,2,213,15,2003,1
70,2331,2115,2,3,66,316,4109,5,239,15,2001,0
61,900,755,8,1,49,358,1339,2,305,26,1999,0
90,2014,1710,11,7,20,633,4394,12,217,9,2005,0
171,2121,1815,24,3,207,1097,2123,2,184,1,1993,0
202,1346,1140,12,5,223,1124,19,6,41,16,1998,1
53,1325,1230,6,6,81,239,26,11,147,26,2004,0
83,1114,950,3,7,20,356,933,4,271,7,1994,0
66,1657,1545,16,4,181,229,1460,5,153,24,1991,0
107,2339,2050,18,2,223,680,1144,11,87,24,2003,1
115,1303,1205,14,6,200,601,1489,3,86,24,1992,0
89,1425,1250,30,2,242,543,2096,5,232,26,2006,0
180,26,2005,12,1,181,1389,754,5,89,1,1997,1
49,1143,955,17,4,78,203,1015,7,288,7,1997,1
204,1956,1435,10,6,87,1431,631,2,305,1,2001,0
139,1810,1610,22,6,168,589,1970,11,79,7,2003,1
61,1330,1325,18,2,216,302,1905,2,20,7,1997,0
219,1322,1135,31,5,280,1532,191,7,226,16,1998,0
111,1329,1025,18,5,167,753,494,9,313,22,1998,1
204,1624,1351,16,4,87,1192,1777,12,86,1,1993,0
90,730,555,25,3,87,461,1598,10,149,1,1995,0
212,1351,830,31,5,50,1491,178,8,87,24,2007,1
57,2119,2023,27,2,270,256,1523,7,69,25,1999,1
121,1505,1410,11,2,301,647,2271,12,250,26,2001,1
173,1900,1610,25,1,105,938,178,6,201,5,2001,1
84,1556,1425,16,4,231,395,1604,11,154,5,2006,1
160,618,130,20,3,87,1189,1276,11,238,7,1996,0
126,2152,1850,2,1,78,700,1662,8,227,7,2004,0
47,1155,1105,31,7,322,237,779,5,83,26,1998,0
142,1318,1149,30,7,87,732,467,12,20,1,2001,0
109,1657,1403,20,4,50,622,1056,2,239,1,2003,0
76,730,605,26,3,291,414,1650,7,177,24,2006,0
55,825,730,19,6,309,237,678,2,199,26,1994,0
81,1043,1020,23,5,309,307,309,2,79,22,1996,0
76,1113,1000,13,1,181,185,6809,11,41,25,2000,1
207,854,815,30,6,246,1587,989,8,20,7,1997,0
114,917,745,24,2,85,525,6853,6,53,18,2003,1
154,1832,1715,7,7,85,861,407,5,154,5,1995,1
62,1936,1840,22,5,309,187,730,12,217,22,2000,1
64,2016,1755,1,3,78,264,5812,2,239,18,2006,0
200,2058,1800,27,5,20,745,1155,6,107,5,2008,1
163,1429,1150,4,7,181,1035,702,12,245,7,1994,1
72,1043,925,17,2,309,317,425,4,213,22,2001,0
78,752,635,20,4,202,349,269,5,227,16,2004,0
103,1005,830,21,5,236,468,4515,1,41,15,2005,1
147,1908,1650,8,3,290,954,195,8,179,7,1990,1
99,1002,820,20,4,20,432,4213,3,84,9,2008,0
85,846,700,8,1,242,550,307,1,295,3,2001,0
42,750,710,14,3,251,105,200,11,67,25,1990,0
307,1120,900,3,2,280,2295,597,7,52,26,2007,0
292,1906,1720,21,1,246,1848,566,4,201,25,2008,1
59,700,600,26,1,290,224,378,3,125,3,2007,0
91,828,650,23,1,50,408,1798,10,95,16,2000,0
59,1720,1620,27,7,223,223,407,10,110,16,1996,0
63,1825,1720,20,6,260,328,1907,1,52,26,2001,1
72,1315,1100,14,3,319,460,1399,1,33,26,1998,1
45,1630,1445,5,1,193,246,775,10,102,26,1992,0
99,2051,1914,24,7,20,432,414,8,84,11,2008,1
242,1015,720,9,6,151,1416,1969,12,184,5,2000,1
211,1331,915,27,4,181,1416,232,12,154,5,2007,1
144,40,2055,6,7,85,1024,2308,7,294,26,2008,1
69,1731,1615,9,3,262,365,590,11,249,25,1994,0
140,1515,1325,19,3,20,549,4624,3,322,9,2003,1
93,1440,1300,21,6,20,481,1613,4,274,7,2007,0
158,1220,1045,23,5,235,719,1183,3,107,5,2007,1
138,2045,1821,26,1,241,859,1615,3,153,24,2007,0
55,840,745,28,1,122,224,409,10,294,26,2002,0
77,1530,1410,3,1,66,362,2142,2,274,27,2003,0
177,1112,754,15,1,319,869,222,10,313,22,1990,1
94,2223,2100,16,5,176,337,1131,8,295,24,1991,1
313,1237,1015,1,6,170,2504,57,7,179,24,2000,0
125,2040,1835,1,1,50,787,401,12,201,26,2003,0
357,2236,1935,13,2,176,2454,1502,9,107,5,2005,0
283,2010,1835,29,2,176,1925,1157,5,84,25,1990,1
134,1344,1125,18,6,87,802,281,8,239,1,1990,0
73,1445,1330,2,7,229,337,1809,3,179,26,2003,1
74,805,700,5,5,50,281,1499,2,50,25,1993,1
68,2215,2109,17,5,127,300,947,6,20,7,1994,1
138,1556,1430,1,4,299,866,4233,6,235,9,2006,1
129,1530,1328,6,3,181,761,482,1,20,7,1993,1
156,758,600,21,5,202,946,791,12,107,16,2001,0
63,1730,1630,24,1,66,261,290,12,160,5,1990,0
125,1625,1322,8,1,145,738,844,3,239,1,2004,0
44,1002,915,30,2,195,98,492,7,95,16,1991,0
109,1800,1605,12,2,122,733,1280,3,295,24,1991,1
160,1459,1300,23,5,181,544,4898,3,69,15,2007,1
119,756,605,21,2,150,631,1514,9,170,6,2004,1
79,1610,1340,7,6,81,562,2158,6,102,26,2003,0
106,1303,1020,18,4,20,606,1576,5,239,1,1995,1
177,1633,1445,8,6,290,1024,1585,2,87,24,1997,1
203,0,0,7,7,174,1515,561,1,239,1,1996,1
182,1732,1320,7,4,198,1310,584,5,226,16,1998,1
52,2120,2030,7,5,20,191,1063,6,54,7,1991,1
63,2202,2100,4,2,174,236,2528,10,179,25,1988,0
87,1411,1230,14,7,309,551,394,1,89,22,1996,0
85,2026,1900,4,5,254,489,1518,6,154,5,2004,1
147,935,615,2,2,68,913,1621,11,154,25,2004,1
82,1537,1325,6,3,93,312,991,3,224,16,1996,1
53,1408,1310,16,2,50,210,648,8,255,25,1988,1
115,2205,1955,31,1,69,640,4559,3,41,15,2008,1
261,1028,800,19,6,291,1846,809,10,239,24,2002,0
87,2024,1758,14,4,231,495,742,4,87,24,1994,1
65,1010,900,5,5,234,361,361,1,232,26,1996,0
66,805,700,23,2,49,325,1092,7,232,26,2002,0
108,900,715,18,3,145,505,1152,7,95,16,2001,1
187,1640,1535,7,2,176,1235,179,4,89,7,1992,1
90,901,835,12,4,235,316,209,12,67,24,1991,1
127,1643,1440,25,6,49,817,516,11,246,3,1995,1
59,1254,1150,20,4,207,295,1818,9,130,25,1990,0
70,910,800,24,3,184,296,941,3,313,26,1999,0
211,1750,1420,29,5,319,1185,2515,12,41,7,2000,1
149,1354,1010,26,1,66,1091,1544,11,154,5,2007,0
69,1644,1525,1,5,251,328,796,3,271,25,1996,0
38,922,840,11,2,93,56,1692,7,118,16,2006,0
86,2100,2030,24,6,246,507,1770,5,303,26,1997,0
117,1407,1310,3,3,87,733,1029,5,293,7,1995,1
142,1300,1146,5,1,281,874,1065,9,20,7,1988,1
371,1728,1440,16,4,16,2518,849,12,226,16,2004,1
83,1018,900,13,2,92,260,563,4,313,22,1999,1
46,1434,1355,5,1,210,67,752,2,239,24,1990,1
321,2044,1810,8,1,170,2504,247,10,179,1,2001,0
136,2220,2033,16,3,105,569,752,5,79,7,1990,1
60,1947,1842,5,3,281,247,1147,11,89,1,1997,0
82,2203,2045,26,4,80,366,1959,4,20,7,2001,1
50,1135,1041,26,4,66,221,510,9,79,7,1991,0
72,1607,1415,18,3,20,134,1854,9,33,7,1996,1
109,2204,2005,22,7,48,712,942,4,20,7,2001,0
139,1035,655,3,4,84,1192,568,2,89,1,1994,0
236,1720,1305,25,3,235,1437,5929,4,40,18,2007,1
151,2057,1840,20,7,251,873,218,5,323,25,1990,1
83,1428,1410,15,1,37,329,1247,5,69,25,1995,1
238,1615,1025,11,5,309,1710,492,11,294,22,1994,1
72,2315,2100,23,7,246,369,2010,3,51,26,2003,0
269,18,2150,17,4,290,1721,673,3,239,1,1988,0
142,1100,945,14,7,73,809,1747,7,154,5,1996,1
56,1955,1850,12,2,50,278,954,1,135,20,1988,0
196,1945,1420,28,4,87,1438,2486,3,300,1,2002,0
88,1721,1545,1,4,84,399,2041,6,41,25,2006,1
128,835,617,19,6,87,762,1465,4,160,1,1997,0
86,747,638,10,6,105,160,221,7,264,5,1993,1
57,810,705,21,6,296,296,1561,11,51,26,1998,0
108,1940,1745,27,2,87,583,2059,3,236,1,2007,0
133,848,555,30,7,20,692,695,5,199,7,2004,1
53,920,830,20,2,163,216,44,3,146,2,2001,1
122,1340,1330,19,7,174,796,2103,6,196,26,2005,0
86,2036,1900,11,1,69,462,201,4,107,25,1988,0
50,1846,1755,29,7,267,130,1256,1,69,25,2006,0
66,1438,1325,19,3,105,282,1238,11,50,5,1997,0
113,1815,1625,2,4,260,614,1412,8,95,16,1990,1
289,1927,1125,3,5,150,2419,216,3,295,24,2006,0
137,1449,1330,24,4,196,809,1249,9,69,25,1992,0
183,1200,645,7,5,87,1431,874,10,305,1,1988,0
95,2001,1725,4,3,299,590,1488,11,179,7,1987,1
147,1841,1725,3,7,309,753,677,12,170,22,1995,1
115,2119,1830,15,2,87,641,1082,6,87,24,2004,1
66,1758,1700,1,3,93,207,1742,1,329,16,1997,1
149,1100,850,1,1,241,892,741,1,79,7,1996,1
40,2215,2130,21,3,280,109,288,12,179,19,1988,1
60,1852,1745,22,1,291,192,2516,4,276,25,1991,0
61,1615,1505,6,5,49,358,281,6,305,26,2008,0
243,1439,900,11,3,235,1745,106,6,179,24,1997,1
80,1501,1239,13,1,117,483,1514,5,87,24,1996,0
67,1347,1140,24,3,78,230,4355,8,39,9,2005,1
56,905,810,28,1,290,224,131,3,125,3,1988,1
70,1309,1205,25,2,215,337,1223,2,150,7,1997,1
115,1824,1725,14,3,202,610,293,3,95,16,2007,0
43,950,855,10,2,227,156,379,1,69,25,1995,1
169,809,630,26,5,309,887,65,6,184,22,1992,1
74,1335,1210,27,7,206,485,742,12,255,25,1998,0
158,1725,1446,27,6,290,954,275,3,179,3,2004,1
71,1916,1825,19,6,22,140,441,3,154,5,2005,1
68,1510,1320,14,1,131,137,1258,7,239,24,2003,1
95,1805,1710,11,7,280,628,597,12,2,25,1988,0
94,812,615,5,1,87,622,4565,7,208,9,2004,0
78,1418,1300,26,7,235,334,332,2,226,24,1995,1
78,1001,855,31,4,78,268,5097,1,134,17,2008,1
108,1015,830,2,1,20,515,395,6,283,7,2003,1
104,1119,840,9,7,93,457,1746,1,39,16,2005,0
108,1450,1305,21,4,37,670,1263,3,147,26,1996,1
256,1351,630,4,1,66,2053,1910,12,179,5,2000,0
241,2334,2125,18,4,234,1700,823,7,239,1,1991,0
154,2314,2030,5,6,198,944,787,8,171,22,2000,0
120,1759,1505,25,3,78,596,2211,4,226,7,2001,0
56,1950,1845,20,5,87,190,1954,7,22,1,2001,0
68,1110,950,21,3,291,337,2016,5,179,24,1997,1
184,1940,1740,29,5,78,507,1567,5,249,7,1998,1
55,1740,1650,31,5,22,190,479,8,89,1,2007,1
76,944,830,15,5,84,214,1945,6,184,7,2007,0
86,1922,1735,6,5,251,526,134,6,20,25,1997,1
152,1249,1135,20,4,309,737,359,7,52,22,1995,1
149,1500,1120,2,7,246,1107,2490,1,294,13,2000,1
184,1253,740,17,1,151,1347,1002,6,307,5,1991,0
68,1113,1102,16,1,235,344,335,5,55,24,1988,0
185,1118,851,21,2,299,1249,1647,5,239,1,2002,0
141,1113,740,2,4,279,979,354,10,313,22,1997,0
138,711,540,1,5,235,416,138,8,236,24,2008,1
59,1258,1050,18,1,93,238,422,3,213,16,2002,0
57,2030,1930,8,4,176,236,43,9,177,13,1988,0
60,2042,1940,24,1,330,226,5167,9,79,17,2007,1
54,2114,2000,6,6,105,199,326,10,86,5,1990,0
115,0,0,13,7,181,733,362,12,239,1,1998,1
59,1622,1614,23,6,136,241,4656,2,20,9,2008,1
70,1050,940,1,6,246,256,2597,7,177,26,2006,1
55,755,700,10,1,16,261,1503,2,109,7,1997,0
232,1324,1214,22,3,246,1671,259,10,95,16,2008,0
174,1305,1015,6,5,198,1050,2373,10,26,7,2000,1
95,2329,2155,26,4,39,496,703,9,255,25,1991,1
150,1514,1240,29,1,157,946,1227,11,283,16,2004,0
58,1545,1440,22,4,309,256,974,8,205,16,1991,0
243,1543,820,7,2,68,2077,84,12,284,25,1999,0
75,1915,1900,19,7,235,235,171,7,95,16,1998,1
310,1140,910,21,5,290,1721,1243,3,239,1,2008,1
63,1210,1122,21,5,167,143,324,2,201,22,1992,1
42,1122,1035,11,1,85,125,5940,8,19,18,2008,0
114,2236,1955,21,4,20,606,981,11,239,7,1991,1
73,1425,1415,17,1,280,304,196,2,250,13,2003,0
73,941,925,20,4,129,288,1751,2,95,16,1997,0
155,1655,1420,31,1,290,954,213,12,179,3,1990,0
84,800,730,11,7,37,448,1164,10,67,26,1998,0
55,1405,1310,6,3,146,276,23,3,147,26,1996,1
97,1246,955,11,7,93,610,292,6,205,16,1995,0
111,1225,1040,6,2,20,545,894,5,245,7,2008,1
57,1203,1100,7,6,224,305,1554,5,154,5,1994,0
183,755,700,8,1,144,239,1,5,83,26,1995,1
64,733,620,20,4,235,268,1288,12,282,1,2001,0
65,1434,1330,29,2,251,267,467,9,249,25,1992,1
144,1659,1455,10,4,20,665,123,11,249,8,1988,1
195,1544,1329,17,4,223,1124,673,11,41,16,2005,0
97,1841,1715,13,2,196,392,1033,8,205,16,2002,1
162,2250,2015,19,4,20,946,2065,10,41,7,2000,1
67,944,830,10,2,39,185,1912,4,184,7,2007,0
55,1315,1231,8,6,235,109,578,9,224,24,1990,1
91,1417,1340,24,1,202,512,1271,7,69,25,2000,0
205,2120,1905,1,7,223,1008,670,12,107,5,2002,1
132,1027,920,20,1,196,694,3393,12,67,27,2004,1
109,1707,1600,26,6,168,289,1171,10,240,25,1991,1
151,1850,1615,21,7,234,956,198,7,294,3,1991,0
135,55,2140,9,4,144,1020,354,3,250,26,2000,0
150,1518,1235,14,3,241,1024,349,9,107,5,1994,0
308,1555,750,24,1,150,2408,222,1,232,24,2005,0
91,1005,840,19,5,133,383,1849,11,153,6,2004,1
159,1410,930,13,5,144,1020,611,9,250,26,1991,1
80,1735,1725,4,4,174,368,785,2,303,26,1999,1
115,2130,1825,13,7,150,696,674,8,313,22,1995,0
124,1139,930,8,7,242,834,2053,6,179,7,1997,1
79,1225,1105,24,2,280,447,940,11,295,26,1987,0
145,1902,1634,2,7,235,837,348,10,227,24,1988,0
71,1555,1425,16,3,254,355,5789,7,205,0,2008,0
209,2218,2055,9,3,272,1345,1253,6,89,7,1999,1
73,1643,1527,12,7,296,342,3186,2,307,15,2006,0
170,1723,1334,30,2,84,1192,1702,9,89,1,2003,1
148,1449,1128,9,7,85,957,486,3,232,24,2003,1
136,1728,1610,6,3,87,732,720,6,20,7,2007,0
68,1655,1545,9,5,151,253,2305,12,48,27,2005,1
172,2329,2055,8,5,290,1050,563,9,284,3,2000,1
51,1055,1000,16,2,176,109,3073,1,284,15,2001,1
130,1215,955,1,2,251,873,1023,1,323,26,2008,0
163,1632,1235,11,5,168,1182,708,8,227,22,2000,0
204,1805,1320,1,4,93,1123,625,2,87,10,2007,1
153,428,2354,29,7,87,1055,546,9,177,13,2002,0
145,1841,1705,9,7,291,967,1065,3,87,24,2003,0
154,1517,1225,13,2,20,852,4821,2,13,9,2007,1
76,2101,1954,18,4,157,229,100,10,313,22,1990,1
128,1815,1722,29,7,235,594,519,8,202,24,1993,1
227,1736,1602,11,7,291,1464,71,4,89,1,1993,1
61,1235,1130,22,2,50,281,1054,4,50,26,2008,0
65,904,800,2,3,20,227,1417,8,69,7,1995,1
39,1910,1825,21,3,144,187,56,10,76,26,1998,1
62,725,620,18,5,50,283,1582,5,26,26,2001,0
130,1850,1625,15,6,39,829,5445,9,293,17,2007,0
114,2307,2115,28,2,290,679,1501,8,295,25,1990,0
137,1230,908,10,2,198,853,486,5,154,5,2005,0
75,1341,1330,29,4,254,272,4127,6,20,9,2006,1
119,1937,1650,18,1,132,731,1072,12,227,5,1995,1
67,1607,1450,23,5,223,297,788,5,213,16,2008,0
144,1427,1057,2,5,319,1012,1404,3,239,24,2001,0
191,1212,800,28,4,235,1440,1170,3,250,24,2002,0
96,1923,1838,29,6,85,541,1003,5,326,5,1993,0
69,1130,1020,29,4,324,321,1655,11,2,26,2007,0
108,1407,1120,20,2,78,561,4316,5,342,9,2008,0
157,1408,1235,19,1,299,988,841,8,89,1,1996,1
224,1005,815,20,5,174,1521,438,9,203,26,2002,1
101,2135,1945,2,4,87,631,657,7,39,7,1992,1
78,2119,2000,9,1,39,399,1862,11,86,7,1992,0
63,1920,1820,4,2,81,324,53,9,15,26,1990,1
72,1222,1100,25,1,68,335,4923,6,79,9,2007,0
144,1214,955,22,1,235,925,1363,3,154,1,1993,1
211,36,2010,5,3,39,1562,1996,6,89,1,1996,1
100,2010,1820,19,1,338,522,4074,11,239,15,2007,1
92,2131,2010,11,3,93,296,1501,3,278,16,1998,1
63,835,725,21,6,13,288,330,10,52,26,2006,0
57,1707,1610,11,5,162,239,526,2,255,25,2000,1
179,1205,650,29,1,223,1426,374,1,246,16,1990,0
79,1005,745,25,7,251,412,1698,9,239,25,1994,1
67,2115,2005,17,1,167,329,1754,8,69,25,1998,1
59,1355,1300,12,1,176,236,32,2,177,13,1990,1
38,1125,1045,14,5,246,110,494,8,328,13,1992,0
203,1502,1035,29,6,39,1562,654,1,89,1,2005,0
82,1511,1240,8,3,93,440,462,8,313,16,1990,0
79,1355,1240,25,5,236,284,2279,11,107,27,2005,0
70,2134,2005,20,5,251,366,1007,7,69,25,2007,1
46,1900,1810,27,1,281,192,744,12,147,26,1999,1
130,1740,1523,14,7,223,852,1428,9,89,1,2003,0
53,1329,1230,22,6,181,214,1752,7,86,7,2000,0
144,1921,1759,26,4,176,833,1414,4,74,1,2001,1
168,1915,1530,23,3,207,1121,484,4,89,1,2008,1
52,2050,1955,9,2,290,224,316,6,125,3,1998,1
69,1605,1445,12,1,50,328,787,1,264,25,1998,0
181,1100,610,12,1,87,1189,1616,11,238,1,2007,1
179,1240,1205,26,4,324,936,1814,5,154,5,2005,1
80,1830,1710,15,1,280,480,1728,7,305,26,1996,0
68,1749,1635,21,2,85,349,498,3,2,24,2006,1
91,2245,2215,5,7,100,528,2184,11,22,26,2000,1
115,750,600,21,4,78,661,401,9,26,7,1995,1
74,1846,1730,11,1,181,229,1020,9,153,24,2000,0
111,2228,2110,24,4,315,374,498,6,95,16,1999,1
62,2020,1915,6,4,50,283,2728,9,26,26,2007,0
130,2131,2026,3,2,291,651,815,1,250,25,2006,1
80,955,840,7,7,319,406,345,1,20,7,1990,1
66,1624,1518,12,3,174,365,37,9,328,13,1990,0
161,725,700,5,3,246,1044,92,10,199,13,1988,1
237,1400,814,28,3,235,1726,2026,4,307,1,2004,0
150,1748,1430,12,5,85,992,710,11,246,24,1999,1
76,1908,1745,11,4,291,337,644,10,179,1,1990,0
189,1444,1240,4,3,87,1119,365,2,115,7,1998,1
134,1440,1127,7,5,85,862,890,1,179,24,1994,1
222,1112,920,5,3,176,1536,935,2,226,16,1997,0
94,1915,1730,22,2,105,416,1044,3,271,5,2005,0
135,1420,1210,3,4,319,873,219,9,255,25,1998,1
98,1524,1355,13,7,13,488,292,6,95,16,1999,1
72,1850,1731,25,4,235,334,592,9,226,1,1997,0
313,917,710,1,2,246,2213,182,6,26,13,2004,1
60,838,730,3,2,181,185,1823,1,41,7,1995,0
125,1152,950,5,7,78,661,539,10,26,7,2003,0
50,1057,1010,25,3,143,216,247,7,166,2,2007,1
151,2117,1941,7,2,102,997,1295,2,87,24,1995,0
68,1831,1725,6,7,203,316,410,1,154,5,1991,1
30,1130,1054,8,3,235,67,157,12,213,24,1993,0
169,1106,820,12,2,151,984,2046,7,213,27,2005,0
100,1733,1550,11,3,181,544,1481,9,69,25,1991,0
103,1545,1445,29,5,229,646,703,3,250,26,2002,1
30,1437,1405,18,6,274,55,1144,4,50,24,1992,0
216,1529,938,24,4,235,1739,194,1,246,1,1991,0
105,2057,1940,20,5,105,319,459,6,255,5,2003,1
88,1314,1147,12,7,37,491,566,9,199,1,1993,0
90,945,700,25,6,246,621,2835,3,300,26,2006,0
116,1238,1144,21,2,28,534,3755,11,303,18,2006,0
74,2015,1953,30,4,235,264,1438,12,79,24,1999,0
98,1642,1515,9,2,251,406,693,11,26,25,1993,1
